Sheet,Entity,Plural Display Name,Description,Schema Name,Logical Name,Object Type Code,Is Custom Entity,Ownership Type,Display Name,Attribute Type,Custom Attribute,Type,Required Level,Additional data
Organization (Account),,,Select whether the credit for the account is on hold. This is a useful reference while addressing the invoice and accounting issues with the customer.,CreditOnHold,creditonhold,,,,Credit Hold,Two options,False,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Organization (Account),,,N/A,CreditOnHoldName,creditonholdname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,Select the size category or range of the account for segmentation and reporting purposes.,CustomerSizeCode,customersizecode,,,,Customer Size,Choice,False,Simple,None,"Options:_x000D_
1: Default Value_x000D_
Default: 1"
Organization (Account),,,N/A,CustomerSizeCodeName,customersizecodename,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,Select the category that best describes the relationship between the account and your organization.,CustomerTypeCode,customertypecode,,,,Relationship Type,Choice,False,Simple,None,"Options:_x000D_
1: Competitor_x000D_
2: Consultant_x000D_
3: Customer_x000D_
4: Investor_x000D_
5: Partner_x000D_
6: Influencer_x000D_
7: Press_x000D_
8: Prospect_x000D_
9: Reseller_x000D_
10: Supplier_x000D_
11: Vendor_x000D_
12: Other_x000D_
Default: N/A"
Organization (Account),,,N/A,CustomerTypeCodeName,customertypecodename,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,price_level_accounts,DefaultPriceLevelId,defaultpricelevelid,,,,Price List,Lookup,False,Simple,None,"Targets:_x000D_
pricelevel"
Organization (Account),,,N/A,DefaultPriceLevelIdName,defaultpricelevelidname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,"Type additional information to describe the account, such as an excerpt from the company's website.",Description,description,,,,Description,Multiline Text,False,Simple,None,"Format: TextArea_x000D_
Max length: 2000"
Organization (Account),,,"Select whether the account allows bulk email sent through campaigns. If Do Not Allow is selected, the account can be added to marketing lists, but is excluded from email.",DoNotBulkEMail,donotbulkemail,,,,Do not allow Bulk Emails,Two options,False,Simple,None,"True: Do Not Allow_x000D_
False: Allow_x000D_
Default Value: False"
Organization (Account),,,N/A,DoNotBulkEMailName,donotbulkemailname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,"Select whether the account allows bulk postal mail sent through marketing campaigns or quick campaigns. If Do Not Allow is selected, the account can be added to marketing lists, but will be excluded from the postal mail.",DoNotBulkPostalMail,donotbulkpostalmail,,,,Do not allow Bulk Mails,Two options,False,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Organization (Account),,,N/A,DoNotBulkPostalMailName,donotbulkpostalmailname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,Select whether the account allows direct email sent from Microsoft Dynamics 365.,DoNotEMail,donotemail,,,,Do not allow Emails,Two options,False,Simple,None,"True: Do Not Allow_x000D_
False: Allow_x000D_
Default Value: False"
Organization (Account),,,N/A,DoNotEMailName,donotemailname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,"Select whether the account allows faxes. If Do Not Allow is selected, the account will be excluded from fax activities distributed in marketing campaigns.",DoNotFax,donotfax,,,,Do not allow Faxes,Two options,False,Simple,None,"True: Do Not Allow_x000D_
False: Allow_x000D_
Default Value: False"
Organization (Account),,,N/A,DoNotFaxName,donotfaxname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,"Select whether the account allows phone calls. If Do Not Allow is selected, the account will be excluded from phone call activities distributed in marketing campaigns.",DoNotPhone,donotphone,,,,Do not allow Phone Calls,Two options,False,Simple,None,"True: Do Not Allow_x000D_
False: Allow_x000D_
Default Value: False"
Organization (Account),,,N/A,DoNotPhoneName,donotphonename,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,"Select whether the account allows direct mail. If Do Not Allow is selected, the account will be excluded from letter activities distributed in marketing campaigns.",DoNotPostalMail,donotpostalmail,,,,Do not allow Mails,Two options,False,Simple,None,"True: Do Not Allow_x000D_
False: Allow_x000D_
Default Value: False"
Organization (Account),,,N/A,DoNotPostalMailName,donotpostalmailname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,N/A,DoNotSendMarketingMaterialName,donotsendmarketingmaterialname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,"Select whether the account accepts marketing materials, such as brochures or catalogs.",DoNotSendMM,donotsendmm,,,,Send Marketing Materials,Two options,False,Simple,None,"True: Do Not Send_x000D_
False: Send_x000D_
Default Value: False"
Organization (Account),,,Type the primary email address for the account.,EMailAddress1,emailaddress1,,,,Email,Text,False,Simple,None,"Format: Email_x000D_
Max length: 100"
Organization (Account),,,Type the secondary email address for the account.,EMailAddress2,emailaddress2,,,,Email Address 2,Text,False,Simple,None,"Format: Email_x000D_
Max length: 100"
Organization (Account),,,Type an alternate email address for the account.,EMailAddress3,emailaddress3,,,,Email Address 3,Text,False,Simple,None,"Format: Email_x000D_
Max length: 100"
Organization (Account),,,Shows the default image for the record.,EntityImage,entityimage,,,,Default Image,Virtual,False,Simple,None,
Organization (Account),,,N/A,EntityImage_Timestamp,entityimage_timestamp,,,,N/A,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Organization (Account),,,N/A,EntityImage_URL,entityimage_url,,,,N/A,Text,False,Simple,None,"Format: Url_x000D_
Max length: 200"
Organization (Account),,,For internal use only.,EntityImageId,entityimageid,,,,Entity Image Id,Uniqueidentifier,False,Simple,None,
Organization (Account),,,Shows the conversion rate of the record's currency. The exchange rate is used to convert all money fields in the record from the local currency to the system's default currency.,ExchangeRate,exchangerate,,,,Exchange Rate,Decimal,False,Simple,None,"Minimum value: 0.0000000001_x000D_
Maximum value: 100000000000_x000D_
Precision: 10"
Organization (Account),,,Type the fax number for the account.,Fax,fax,,,,Fax,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
Organization (Account),,,"Information about whether to allow following email activity like opens, attachment views and link clicks for emails sent to the account.",FollowEmail,followemail,,,,Follow Email Activity,Two options,False,Simple,None,"True: Allow_x000D_
False: Do Not Allow_x000D_
Default Value: True"
Organization (Account),,,N/A,FollowEmailName,followemailname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,Type the URL for the account's FTP site to enable users to access data and share documents.,FtpSiteURL,ftpsiteurl,,,,FTP Site,Text,False,Simple,None,"Format: Url_x000D_
Max length: 200"
Organization (Account),,,Unique identifier of the data import or data migration that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Organization (Account),,,Select the account's primary industry for use in marketing segmentation and demographic analysis.,IndustryCode,industrycode,,,,Industry,Choice,False,Simple,None,"Options:_x000D_
1: Accounting_x000D_
2: Agriculture and Non-petrol Natural Resource Extraction_x000D_
3: Broadcasting Printing and Publishing_x000D_
4: Brokers_x000D_
5: Building Supply Retail_x000D_
6: Business Services_x000D_
7: Consulting_x000D_
8: Consumer Services_x000D_
9: Design, Direction and Creative Management_x000D_
10: Distributors, Dispatchers and Processors_x000D_
11: Doctor's Offices and Clinics_x000D_
12: Durable Manufacturing_x000D_
13: Eating and Drinking Places_x000D_
14: Entertainment Retail_x000D_
15: Equipment Rental and Leasing_x000D_
16: Financial_x000D_
17: Food and Tobacco Processing_x000D_
18: Inbound Capital Intensive Processing_x000D_
19: Inbound Repair and Services_x000D_
20: Insurance_x000D_
21: Legal Services_x000D_
22: Non-Durable Merchandise Retail_x000D_
23: Outbound Consumer Service_x000D_
24: Petrochemical Extraction and Distribution_x000D_
25: Service Retail_x000D_
26: SIG Affiliations_x000D_
27: Social Services_x000D_
28: Special Outbound Trade Contractors_x000D_
29: Specialty Realty_x000D_
30: Transportation_x000D_
31: Utility Creation and Distribution_x000D_
32: Vehicle Retail_x000D_
33: Wholesale_x000D_
Default: N/A"
Organization (Account),,,N/A,IndustryCodeName,industrycodename,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,N/A,IsPrivate,isprivate,,,,N/A,Two options,False,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Organization (Account),,,N/A,IsPrivateName,isprivatename,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,Contains the date and time stamp of the last on hold time.,LastOnHoldTime,lastonholdtime,,,,Last On Hold Time,DateTime,False,Simple,None,Format: DateAndTime
Organization (Account),,,Shows the date when the account was last included in a marketing campaign or quick campaign.,LastUsedInCampaign,lastusedincampaign,,,,Last Date Included in Campaign,DateTime,False,Simple,None,Format: DateOnly
Organization (Account),,,"Type the market capitalization of the account to identify the company's equity, used as an indicator in financial performance analysis.",MarketCap,marketcap,,,,Market Capitalization,Currency,False,Simple,None,"Minimum value: 0_x000D_
Maximum value: 100000000000000_x000D_
Precision: 2"
Organization (Account),,,Shows the market capitalization converted to the system's default base currency.,MarketCap_Base,marketcap_base,,,,Market Capitalization (Base),Currency,False,Simple,None,"Minimum value: -922337203685477_x000D_
Maximum value: 922337203685477_x000D_
Precision: 4"
Organization (Account),,,Whether is only for marketing,MarketingOnly,marketingonly,,,,Marketing Only,Two options,False,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Organization (Account),,,N/A,MarketingOnlyName,marketingonlyname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,N/A,MasterAccountIdName,masteraccountidname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,N/A,MasterAccountIdYomiName,masteraccountidyominame,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,Shows the master account that the account was merged with.,MasterId,masterid,,,,Master ID,Lookup,False,Simple,None,"Targets:_x000D_
account"
Organization (Account),,,Shows whether the account has been merged with another account.,Merged,merged,,,,Merged,Two options,False,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Organization (Account),,,N/A,MergedName,mergedname,,,,N/A,Virtual,False,Simple,None,
Organization (Account),,,Shows who last updated the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Organization (Account),,,Shows the external party who modified the record.,ModifiedByExternalParty,modifiedbyexternalparty,,,,Modified By (External Party),Lookup,False,Simple,None,"Targets:_x000D_
externalparty"
Organization (Account),,,N/A,ModifiedByExternalPartyName,modifiedbyexternalpartyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,N/A,ModifiedByExternalPartyYomiName,modifiedbyexternalpartyyominame,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,Shows the date and time when the record was last updated. The date and time are displayed in the time zone selected in Microsoft Dynamics 365 options.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Organization (Account),,,Shows who created the record on behalf of another user.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Organization (Account),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,Describes whether account is opted out or not,msdyn_gdproptout,msdyn_gdproptout,,,,GDPR Optout,Two options,True,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
Organization (Account),,,N/A,msdyn_gdproptoutName,msdyn_gdproptoutname,,,,N/A,Virtual,True,Simple,None,
Organization (Account),,,Sales Acceleration Insights ID,msdyn_salesaccelerationinsightid,msdyn_salesaccelerationinsightid,,,,Sales Acceleration Insights ID,Lookup,True,Simple,None,"Targets:_x000D_
msdyn_salesaccelerationinsight"
Organization (Account),,,N/A,msdyn_salesaccelerationinsightidName,msdyn_salesaccelerationinsightidname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,Unique identifier for Segment associated with account.,msdyn_segmentid,msdyn_segmentid,,,,Segment Id,Lookup,True,Simple,None,"Targets:_x000D_
msdyn_segment"
Organization (Account),,,N/A,msdyn_segmentidName,msdyn_segmentidname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Organization (Account),,,Type the company or business name and union number,Name,name,,,,Name & Number,Text,False,Simple,None,"Format: Text_x000D_
Max length: 250"
Organization (Account),,,Type the number of employees that work at the account for use in marketing segmentation and demographic analysis.,NumberOfEmployees,numberofemployees,,,,Number of Employees,Whole number,False,Simple,None,"Minimum value: 0_x000D_
Maximum value: 1000000000"
Organization (Account),,,"Shows how long, in minutes, that the record was on hold.",OnHoldTime,onholdtime,,,,On Hold Time (Minutes),Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Organization (Account),,,Number of open opportunities against an account and its child accounts.,OpenDeals,opendeals,,,,Open Deals,Whole number,False,Rollup,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
